Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
338,3.51042,00:34:42.01:02,864.9597,624.3497,-309.8023
339,3.52083,00:34:42.01:03,865.039,624.2593,-309.8733
340,3.53125,00:34:42.02:00,865.12,624.169,-309.9243
341,3.54167,00:34:42.02:01,865.176,624.1007,-309.97700000000003
342,3.55208,00:34:42.02:02,865.2323,624.0367,-310.031
343,3.5625,00:34:42.02:03,865.2663,623.9833,-310.078
344,3.57292,00:34:42.03:00,865.2743,623.953,-310.093
345,3.58333,00:34:42.03:01,865.2747,623.9223,-310.116
346,3.59375,00:34:42.03:02,865.2773,623.9107,-310.11400000000003
347,3.60417,00:34:42.03:03,865.2703,623.8947,-310.0747
348,3.61458,00:34:42.04:00,865.2953,623.8863,-310.015
349,3.625,00:34:42.04:01,865.3407,623.8903,-309.9387
350,3.63542,00:34:42.04:02,865.3993,623.8977,-309.8607
351,3.64583,00:34:42.04:03,865.465,623.9019999999999,-309.7917
352,3.65625,00:34:42.05:00,865.5503,623.9067,-309.7253
353,3.66667,00:34:42.05:01,865.6453,623.893,-309.68
354,3.67708,00:34:42.05:02,865.7573,623.8667,-309.664
355,3.6875,00:34:42.05:03,865.8697,623.8377,-309.6597
356,3.69792,00:34:42.06:00,866.0260000000001,623.8017,-309.693
357,3.70833,00:34:42.06:01,866.1877,623.735,-309.749
358,3.71875,00:34:42.06:02,866.385,623.6763,-309.829
359,3.72917,00:34:42.06:03,866.5777,623.612,-309.91200000000003
360,3.73958,00:34:42.07:00,866.7803,623.5253,-310.033
361,3.75,00:34:42.07:01,866.9897,623.436,-310.1617
362,3.76042,00:34:42.07:02,867.2003,623.3413,-310.3253
363,3.77083,00:34:42.07:03,867.3627,623.247,-310.46
364,3.78125,00:34:42.08:00,867.545,623.1419999999999,-310.6423
365,3.79167,00:34:42.08:01,867.6877,623.0487,-310.8187
366,3.80208,00:34:42.08:02,867.824,622.9677,-310.9973
367,3.8125,00:34:42.08:03,867.9517,622.9037,-311.1927
368,3.82292,00:34:42.09:00,868.0303,622.8443,-311.361
369,3.83333,00:34:42.09:01,868.0813,622.7987,-311.5263
370,3.84375,00:34:42.09:02,868.1077,622.75,-311.67400000000004
371,3.85417,00:34:42.09:03,868.0947,622.7343,-311.8043
372,3.86458,00:34:42.10:00,868.113,622.7043,-311.92900000000003
373,3.875,00:34:42.10:01,868.122,622.6893,-312.024
374,3.88542,00:34:42.10:02,868.1477,622.681,-312.1157
375,3.89583,00:34:42.10:03,868.1803,622.674,-312.1947
376,3.90625,00:34:42.11:00,868.202,622.6593,-312.2543
377,3.91667,00:34:42.11:01,868.2289999999999,622.6487,-312.336
378,3.92708,00:34:42.11:02,868.2243,622.6387,-312.408
379,3.9375,00:34:42.11:03,868.2227,622.6317,-312.4873
380,3.94792,00:34:42.12:00,868.2237,622.6030000000001,-312.5693
381,3.95833,00:34:42.12:01,868.2147,622.5783,-312.6407
382,3.96875,00:34:42.12:02,868.2343,622.538,-312.711
383,3.97917,00:34:42.12:03,868.2489999999999,622.474,-312.7643
384,3.98958,00:34:42.13:00,868.2737,622.4293,-312.827
385,4.0,00:34:42.13:01,868.3187,622.375,-312.8693
386,4.01042,00:34:42.13:02,868.3363,622.317,-312.8957
387,4.02083,00:34:42.13:03,868.3627,622.263,-312.9013
388,4.03125,00:34:42.14:00,868.4023,622.2157,-312.9033
389,4.04167,00:34:42.14:01,868.467,622.163,-312.9063
390,4.05208,00:34:42.14:02,868.5293,622.1137,-312.8783
391,4.0625,00:34:42.14:03,868.597,622.066,-312.8517
392,4.07292,00:34:42.15:00,868.659,622.024,-312.80400000000003
393,4.08333,00:34:42.15:01,868.717,621.9730000000001,-312.7323
394,4.09375,00:34:42.15:02,868.7660000000001,621.9163,-312.66700000000003
395,4.10417,00:34:42.15:03,868.8163,621.8823,-312.5837
396,4.11458,00:34:42.16:00,868.8587,621.8277,-312.4947
397,4.125,00:34:42.16:01,868.8893,621.7607,-312.4283
