Frame,Time,SMPTE,bar_right_wrist_x,bar_right_wrist_y,bar_right_wrist_z
388,4.03125,00:34:42.14:00,886.2610000000001,762.347,-337.9315
389,4.04167,00:34:42.14:01,886.2575,762.3105,-337.9075
390,4.05208,00:34:42.14:02,886.2560000000001,762.265,-337.9235
391,4.0625,00:34:42.14:03,886.255,762.2155,-337.897
392,4.07292,00:34:42.15:00,886.3015,762.1555,-337.851
393,4.08333,00:34:42.15:01,886.299,762.1110000000001,-337.8215
394,4.09375,00:34:42.15:02,886.306,762.0515,-337.7595
395,4.10417,00:34:42.15:03,886.312,761.9975,-337.722
396,4.11458,00:34:42.16:00,886.316,761.9575,-337.6735
397,4.125,00:34:42.16:01,886.3055,761.8945,-337.6325
398,4.13542,00:34:42.16:02,886.307,761.8405,-337.5655
399,4.14583,00:34:42.16:03,886.3,761.7689999999999,-337.5095
400,4.15625,00:34:42.17:00,886.284,761.7075,-337.458
401,4.16667,00:34:42.17:01,886.2935,761.6510000000001,-337.3795
402,4.17708,00:34:42.17:02,886.2925,761.6,-337.3035
403,4.1875,00:34:42.17:03,886.31,761.5375,-337.225
404,4.19792,00:34:42.18:00,886.322,761.5089999999999,-337.152
405,4.20833,00:34:42.18:01,886.321,761.471,-337.074
406,4.21875,00:34:42.18:02,886.3465,761.436,-336.9905
407,4.22917,00:34:42.18:03,886.3530000000001,761.4035,-336.918
